time,I,pol,r,ar,cc,V_tot,kind,net_type
0,5.0,0.1,0.1,335,0.04,656,mean,static
0,0.0,0.1,0.1,75,0.002,73.82834160021136,std,static
1,6.75,0.1,0.1,335,0.04,656,mean,static
1,1.62,0.1,0.1,75,0.002,73.82834160021136,std,static
2,11.47,0.1,0.1,335,0.04,656,mean,static
2,4.88,0.1,0.1,75,0.002,73.82834160021136,std,static
3,20.84,0.1,0.1,335,0.04,656,mean,static
3,10.7,0.1,0.1,75,0.002,73.82834160021136,std,static
4,35.44,0.1,0.1,335,0.04,656,mean,static
4,19.08,0.1,0.1,75,0.002,73.82834160021136,std,static
5,54.53,0.1,0.1,335,0.04,656,mean,static
5,31.22,0.1,0.1,75,0.002,73.82834160021136,std,static
6,77.66,0.1,0.1,335,0.04,656,mean,static
6,40.6,0.1,0.1,75,0.002,73.82834160021136,std,static
7,101.75,0.1,0.1,335,0.04,656,mean,static
7,47.9,0.1,0.1,75,0.002,73.82834160021136,std,static
8,123.38,0.1,0.1,335,0.04,656,mean,static
8,51.84,0.1,0.1,75,0.002,73.82834160021136,std,static
9,136.66,0.1,0.1,335,0.04,656,mean,static
9,52.04,0.1,0.1,75,0.002,73.82834160021136,std,static
10,145.91,0.1,0.1,335,0.04,656,mean,static
10,49.05,0.1,0.1,75,0.002,73.82834160021136,std,static
11,148.62,0.1,0.1,335,0.04,656,mean,static
11,43.81,0.1,0.1,75,0.002,73.82834160021136,std,static
12,146.66,0.1,0.1,335,0.04,656,mean,static
12,36.43,0.1,0.1,75,0.002,73.82834160021136,std,static
13,138.88,0.1,0.1,335,0.04,656,mean,static
13,31.56,0.1,0.1,75,0.002,73.82834160021136,std,static
14,130.28,0.1,0.1,335,0.04,656,mean,static
14,26.93,0.1,0.1,75,0.002,73.82834160021136,std,static
15,120.69,0.1,0.1,335,0.04,656,mean,static
15,22.56,0.1,0.1,75,0.002,73.82834160021136,std,static
16,110.75,0.1,0.1,335,0.04,656,mean,static
16,20.17,0.1,0.1,75,0.002,73.82834160021136,std,static
17,99.09,0.1,0.1,335,0.04,656,mean,static
17,17.37,0.1,0.1,75,0.002,73.82834160021136,std,static
18,88.28,0.1,0.1,335,0.04,656,mean,static
18,15.54,0.1,0.1,75,0.002,73.82834160021136,std,static
19,80.31,0.1,0.1,335,0.04,656,mean,static
19,14.05,0.1,0.1,75,0.002,73.82834160021136,std,static
20,71.94,0.1,0.1,335,0.04,656,mean,static
20,12.21,0.1,0.1,75,0.002,73.82834160021136,std,static
21,63.16,0.1,0.1,335,0.04,656,mean,static
21,10.78,0.1,0.1,75,0.002,73.82834160021136,std,static
22,56.22,0.1,0.1,335,0.04,656,mean,static
22,10.2,0.1,0.1,75,0.002,73.82834160021136,std,static
23,49.03,0.1,0.1,335,0.04,656,mean,static
23,9.92,0.1,0.1,75,0.002,73.82834160021136,std,static
24,42.09,0.1,0.1,335,0.04,656,mean,static
24,8.69,0.1,0.1,75,0.002,73.82834160021136,std,static
25,36.28,0.1,0.1,335,0.04,656,mean,static
25,6.92,0.1,0.1,75,0.002,73.82834160021136,std,static
26,31.44,0.1,0.1,335,0.04,656,mean,static
26,6.66,0.1,0.1,75,0.002,73.82834160021136,std,static
27,27.22,0.1,0.1,335,0.04,656,mean,static
27,5.35,0.1,0.1,75,0.002,73.82834160021136,std,static
28,23.38,0.1,0.1,335,0.04,656,mean,static
28,5.27,0.1,0.1,75,0.002,73.82834160021136,std,static
29,19.88,0.1,0.1,335,0.04,656,mean,static
29,4.81,0.1,0.1,75,0.002,73.82834160021136,std,static
30,17.19,0.1,0.1,335,0.04,656,mean,static
30,4.51,0.1,0.1,75,0.002,73.82834160021136,std,static
31,15.0,0.1,0.1,335,0.04,656,mean,static
31,3.99,0.1,0.1,75,0.002,73.82834160021136,std,static
32,12.88,0.1,0.1,335,0.04,656,mean,static
32,3.34,0.1,0.1,75,0.002,73.82834160021136,std,static
33,10.88,0.1,0.1,335,0.04,656,mean,static
33,2.68,0.1,0.1,75,0.002,73.82834160021136,std,static
34,9.41,0.1,0.1,335,0.04,656,mean,static
34,2.37,0.1,0.1,75,0.002,73.82834160021136,std,static
35,8.22,0.1,0.1,335,0.04,656,mean,static
35,2.22,0.1,0.1,75,0.002,73.82834160021136,std,static
36,6.91,0.1,0.1,335,0.04,656,mean,static
36,2.11,0.1,0.1,75,0.002,73.82834160021136,std,static
37,5.84,0.1,0.1,335,0.04,656,mean,static
37,1.87,0.1,0.1,75,0.002,73.82834160021136,std,static
38,5.0,0.1,0.1,335,0.04,656,mean,static
38,1.54,0.1,0.1,75,0.002,73.82834160021136,std,static
39,4.09,0.1,0.1,335,0.04,656,mean,static
39,1.49,0.1,0.1,75,0.002,73.82834160021136,std,static
40,3.22,0.1,0.1,335,0.04,656,mean,static
40,1.52,0.1,0.1,75,0.002,73.82834160021136,std,static
41,2.78,0.1,0.1,335,0.04,656,mean,static
41,1.45,0.1,0.1,75,0.002,73.82834160021136,std,static
0,5.0,0.1,0.1,343,0.061,642,mean,dynamic
0,0.0,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
1,7.25,0.1,0.1,343,0.061,642,mean,dynamic
1,1.84,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
2,10.75,0.1,0.1,343,0.061,642,mean,dynamic
2,3.45,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
3,18.03,0.1,0.1,343,0.061,642,mean,dynamic
3,8.28,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
4,30.28,0.1,0.1,343,0.061,642,mean,dynamic
4,15.64,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
5,50.66,0.1,0.1,343,0.061,642,mean,dynamic
5,24.26,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
6,74.22,0.1,0.1,343,0.061,642,mean,dynamic
6,34.79,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
7,97.03,0.1,0.1,343,0.061,642,mean,dynamic
7,40.96,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
8,119.09,0.1,0.1,343,0.061,642,mean,dynamic
8,45.4,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
9,137.41,0.1,0.1,343,0.061,642,mean,dynamic
9,43.66,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
10,148.66,0.1,0.1,343,0.061,642,mean,dynamic
10,41.78,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
11,151.06,0.1,0.1,343,0.061,642,mean,dynamic
11,37.36,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
12,151.78,0.1,0.1,343,0.061,642,mean,dynamic
12,33.55,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
13,147.22,0.1,0.1,343,0.061,642,mean,dynamic
13,30.61,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
14,140.44,0.1,0.1,343,0.061,642,mean,dynamic
14,26.52,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
15,129.41,0.1,0.1,343,0.061,642,mean,dynamic
15,21.6,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
16,117.62,0.1,0.1,343,0.061,642,mean,dynamic
16,18.25,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
17,106.41,0.1,0.1,343,0.061,642,mean,dynamic
17,15.64,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
18,95.41,0.1,0.1,343,0.061,642,mean,dynamic
18,14.84,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
19,85.28,0.1,0.1,343,0.061,642,mean,dynamic
19,13.68,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
20,74.44,0.1,0.1,343,0.061,642,mean,dynamic
20,12.34,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
21,64.75,0.1,0.1,343,0.061,642,mean,dynamic
21,11.06,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
22,55.53,0.1,0.1,343,0.061,642,mean,dynamic
22,10.12,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
23,48.03,0.1,0.1,343,0.061,642,mean,dynamic
23,9.24,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
24,41.31,0.1,0.1,343,0.061,642,mean,dynamic
24,7.88,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
25,35.78,0.1,0.1,343,0.061,642,mean,dynamic
25,7.21,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
26,31.62,0.1,0.1,343,0.061,642,mean,dynamic
26,6.62,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
27,27.03,0.1,0.1,343,0.061,642,mean,dynamic
27,6.14,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
28,23.66,0.1,0.1,343,0.061,642,mean,dynamic
28,5.67,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
29,20.53,0.1,0.1,343,0.061,642,mean,dynamic
29,4.67,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
30,17.41,0.1,0.1,343,0.061,642,mean,dynamic
30,4.3,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
31,15.06,0.1,0.1,343,0.061,642,mean,dynamic
31,3.97,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
32,12.81,0.1,0.1,343,0.061,642,mean,dynamic
32,3.4,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
33,11.16,0.1,0.1,343,0.061,642,mean,dynamic
33,2.92,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
34,9.47,0.1,0.1,343,0.061,642,mean,dynamic
34,2.62,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
35,8.09,0.1,0.1,343,0.061,642,mean,dynamic
35,2.61,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
36,6.94,0.1,0.1,343,0.061,642,mean,dynamic
36,2.28,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
37,5.62,0.1,0.1,343,0.061,642,mean,dynamic
37,2.22,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
38,4.81,0.1,0.1,343,0.061,642,mean,dynamic
38,1.91,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
39,4.03,0.1,0.1,343,0.061,642,mean,dynamic
39,1.61,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
40,3.5,0.1,0.1,343,0.061,642,mean,dynamic
40,1.46,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
41,2.91,0.1,0.1,343,0.061,642,mean,dynamic
41,1.44,0.1,0.1,58,0.009,57.096820182913866,std,dynamic
0,5.0,0.2,0.1,322,0.04,659,mean,static
0,0.0,0.2,0.1,106,0.003,88.90795253202887,std,static
1,6.53,0.2,0.1,322,0.04,659,mean,static
1,1.56,0.2,0.1,106,0.003,88.90795253202887,std,static
2,10.75,0.2,0.1,322,0.04,659,mean,static
2,4.83,0.2,0.1,106,0.003,88.90795253202887,std,static
3,19.59,0.2,0.1,322,0.04,659,mean,static
3,11.61,0.2,0.1,106,0.003,88.90795253202887,std,static
4,31.34,0.2,0.1,322,0.04,659,mean,static
4,21.71,0.2,0.1,106,0.003,88.90795253202887,std,static
5,48.06,0.2,0.1,322,0.04,659,mean,static
5,34.36,0.2,0.1,106,0.003,88.90795253202887,std,static
6,68.72,0.2,0.1,322,0.04,659,mean,static
6,45.27,0.2,0.1,106,0.003,88.90795253202887,std,static
7,92.5,0.2,0.1,322,0.04,659,mean,static
7,55.57,0.2,0.1,106,0.003,88.90795253202887,std,static
8,111.31,0.2,0.1,322,0.04,659,mean,static
8,60.48,0.2,0.1,106,0.003,88.90795253202887,std,static
9,127.59,0.2,0.1,322,0.04,659,mean,static
9,63.18,0.2,0.1,106,0.003,88.90795253202887,std,static
10,136.97,0.2,0.1,322,0.04,659,mean,static
10,60.92,0.2,0.1,106,0.003,88.90795253202887,std,static
11,142.5,0.2,0.1,322,0.04,659,mean,static
11,57.34,0.2,0.1,106,0.003,88.90795253202887,std,static
12,142.53,0.2,0.1,322,0.04,659,mean,static
12,51.87,0.2,0.1,106,0.003,88.90795253202887,std,static
13,137.03,0.2,0.1,322,0.04,659,mean,static
13,45.68,0.2,0.1,106,0.003,88.90795253202887,std,static
14,128.56,0.2,0.1,322,0.04,659,mean,static
14,40.7,0.2,0.1,106,0.003,88.90795253202887,std,static
15,118.88,0.2,0.1,322,0.04,659,mean,static
15,35.78,0.2,0.1,106,0.003,88.90795253202887,std,static
0,5.0,0.2,0.1,348,0.154,636,mean,dynamic
0,0.0,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
1,7.16,0.2,0.1,348,0.154,636,mean,dynamic
1,1.72,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
2,11.34,0.2,0.1,348,0.154,636,mean,dynamic
2,4.67,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
3,20.03,0.2,0.1,348,0.154,636,mean,dynamic
3,10.03,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
4,35.03,0.2,0.1,348,0.154,636,mean,dynamic
4,19.75,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
5,54.38,0.2,0.1,348,0.154,636,mean,dynamic
5,32.17,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
6,77.88,0.2,0.1,348,0.154,636,mean,dynamic
6,43.43,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
7,102.0,0.2,0.1,348,0.154,636,mean,dynamic
7,52.37,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
8,124.97,0.2,0.1,348,0.154,636,mean,dynamic
8,56.38,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
9,137.28,0.2,0.1,348,0.154,636,mean,dynamic
9,56.37,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
10,143.94,0.2,0.1,348,0.154,636,mean,dynamic
10,53.3,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
11,148.84,0.2,0.1,348,0.154,636,mean,dynamic
11,48.35,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
12,146.5,0.2,0.1,348,0.154,636,mean,dynamic
12,41.13,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
13,142.34,0.2,0.1,348,0.154,636,mean,dynamic
13,35.16,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
14,135.19,0.2,0.1,348,0.154,636,mean,dynamic
14,29.38,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
15,125.53,0.2,0.1,348,0.154,636,mean,dynamic
15,24.9,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
16,115.62,0.2,0.1,348,0.154,636,mean,dynamic
16,21.4,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
17,105.31,0.2,0.1,348,0.154,636,mean,dynamic
17,18.22,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
18,95.91,0.2,0.1,348,0.154,636,mean,dynamic
18,15.53,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
19,85.0,0.2,0.1,348,0.154,636,mean,dynamic
19,12.77,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
20,77.0,0.2,0.1,348,0.154,636,mean,dynamic
20,11.47,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
21,67.53,0.2,0.1,348,0.154,636,mean,dynamic
21,9.68,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
22,59.97,0.2,0.1,348,0.154,636,mean,dynamic
22,9.55,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
23,52.34,0.2,0.1,348,0.154,636,mean,dynamic
23,8.59,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
24,46.56,0.2,0.1,348,0.154,636,mean,dynamic
24,8.94,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
25,40.81,0.2,0.1,348,0.154,636,mean,dynamic
25,7.8,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
26,36.19,0.2,0.1,348,0.154,636,mean,dynamic
26,7.48,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
27,32.16,0.2,0.1,348,0.154,636,mean,dynamic
27,7.21,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
28,28.19,0.2,0.1,348,0.154,636,mean,dynamic
28,6.99,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
29,24.56,0.2,0.1,348,0.154,636,mean,dynamic
29,6.82,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
30,21.34,0.2,0.1,348,0.154,636,mean,dynamic
30,6.1,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
31,18.53,0.2,0.1,348,0.154,636,mean,dynamic
31,5.97,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
32,16.0,0.2,0.1,348,0.154,636,mean,dynamic
32,5.44,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
33,13.62,0.2,0.1,348,0.154,636,mean,dynamic
33,5.21,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
34,11.81,0.2,0.1,348,0.154,636,mean,dynamic
34,4.98,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
35,10.12,0.2,0.1,348,0.154,636,mean,dynamic
35,4.27,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
36,8.56,0.2,0.1,348,0.154,636,mean,dynamic
36,3.83,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
37,7.34,0.2,0.1,348,0.154,636,mean,dynamic
37,3.38,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
38,6.28,0.2,0.1,348,0.154,636,mean,dynamic
38,3.15,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
39,5.28,0.2,0.1,348,0.154,636,mean,dynamic
39,2.7,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
40,4.56,0.2,0.1,348,0.154,636,mean,dynamic
40,2.37,0.2,0.1,74,0.027,71.18634766407109,std,dynamic
0,5.0,0.3,0.1,326,0.04,664,mean,static
0,0.0,0.3,0.1,78,0.003,76.02669658580464,std,static
1,6.75,0.3,0.1,326,0.04,664,mean,static
1,1.41,0.3,0.1,78,0.003,76.02669658580464,std,static
2,11.28,0.3,0.1,326,0.04,664,mean,static
2,4.58,0.3,0.1,78,0.003,76.02669658580464,std,static
3,20.28,0.3,0.1,326,0.04,664,mean,static
3,11.88,0.3,0.1,78,0.003,76.02669658580464,std,static
4,33.09,0.3,0.1,326,0.04,664,mean,static
4,19.35,0.3,0.1,78,0.003,76.02669658580464,std,static
5,49.34,0.3,0.1,326,0.04,664,mean,static
5,30.16,0.3,0.1,78,0.003,76.02669658580464,std,static
6,71.78,0.3,0.1,326,0.04,664,mean,static
6,40.79,0.3,0.1,78,0.003,76.02669658580464,std,static
7,95.44,0.3,0.1,326,0.04,664,mean,static
7,50.65,0.3,0.1,78,0.003,76.02669658580464,std,static
8,114.72,0.3,0.1,326,0.04,664,mean,static
8,53.14,0.3,0.1,78,0.003,76.02669658580464,std,static
9,129.88,0.3,0.1,326,0.04,664,mean,static
9,54.81,0.3,0.1,78,0.003,76.02669658580464,std,static
10,137.53,0.3,0.1,326,0.04,664,mean,static
10,50.8,0.3,0.1,78,0.003,76.02669658580464,std,static
11,139.78,0.3,0.1,326,0.04,664,mean,static
11,42.61,0.3,0.1,78,0.003,76.02669658580464,std,static
12,139.66,0.3,0.1,326,0.04,664,mean,static
12,35.98,0.3,0.1,78,0.003,76.02669658580464,std,static
13,134.31,0.3,0.1,326,0.04,664,mean,static
13,30.49,0.3,0.1,78,0.003,76.02669658580464,std,static
14,126.91,0.3,0.1,326,0.04,664,mean,static
14,26.74,0.3,0.1,78,0.003,76.02669658580464,std,static
15,118.38,0.3,0.1,326,0.04,664,mean,static
15,24.38,0.3,0.1,78,0.003,76.02669658580464,std,static
16,107.75,0.3,0.1,326,0.04,664,mean,static
16,21.74,0.3,0.1,78,0.003,76.02669658580464,std,static
17,98.66,0.3,0.1,326,0.04,664,mean,static
17,19.98,0.3,0.1,78,0.003,76.02669658580464,std,static
18,89.0,0.3,0.1,326,0.04,664,mean,static
18,17.79,0.3,0.1,78,0.003,76.02669658580464,std,static
19,79.25,0.3,0.1,326,0.04,664,mean,static
19,16.22,0.3,0.1,78,0.003,76.02669658580464,std,static
20,69.91,0.3,0.1,326,0.04,664,mean,static
20,13.57,0.3,0.1,78,0.003,76.02669658580464,std,static
21,61.03,0.3,0.1,326,0.04,664,mean,static
21,11.62,0.3,0.1,78,0.003,76.02669658580464,std,static
22,53.22,0.3,0.1,326,0.04,664,mean,static
22,10.58,0.3,0.1,78,0.003,76.02669658580464,std,static
23,46.34,0.3,0.1,326,0.04,664,mean,static
23,9.59,0.3,0.1,78,0.003,76.02669658580464,std,static
24,40.69,0.3,0.1,326,0.04,664,mean,static
24,9.02,0.3,0.1,78,0.003,76.02669658580464,std,static
25,35.72,0.3,0.1,326,0.04,664,mean,static
25,8.24,0.3,0.1,78,0.003,76.02669658580464,std,static
26,31.06,0.3,0.1,326,0.04,664,mean,static
26,7.42,0.3,0.1,78,0.003,76.02669658580464,std,static
27,26.94,0.3,0.1,326,0.04,664,mean,static
27,6.59,0.3,0.1,78,0.003,76.02669658580464,std,static
28,22.91,0.3,0.1,326,0.04,664,mean,static
28,6.26,0.3,0.1,78,0.003,76.02669658580464,std,static
29,19.97,0.3,0.1,326,0.04,664,mean,static
29,5.67,0.3,0.1,78,0.003,76.02669658580464,std,static
30,16.91,0.3,0.1,326,0.04,664,mean,static
30,5.11,0.3,0.1,78,0.003,76.02669658580464,std,static
31,14.25,0.3,0.1,326,0.04,664,mean,static
31,4.95,0.3,0.1,78,0.003,76.02669658580464,std,static
32,12.16,0.3,0.1,326,0.04,664,mean,static
32,4.88,0.3,0.1,78,0.003,76.02669658580464,std,static
33,10.03,0.3,0.1,326,0.04,664,mean,static
33,3.91,0.3,0.1,78,0.003,76.02669658580464,std,static
34,8.16,0.3,0.1,326,0.04,664,mean,static
34,3.53,0.3,0.1,78,0.003,76.02669658580464,std,static
35,7.09,0.3,0.1,326,0.04,664,mean,static
35,3.02,0.3,0.1,78,0.003,76.02669658580464,std,static
36,6.12,0.3,0.1,326,0.04,664,mean,static
36,3.26,0.3,0.1,78,0.003,76.02669658580464,std,static
37,5.22,0.3,0.1,326,0.04,664,mean,static
37,2.78,0.3,0.1,78,0.003,76.02669658580464,std,static
38,4.53,0.3,0.1,326,0.04,664,mean,static
38,2.65,0.3,0.1,78,0.003,76.02669658580464,std,static
39,4.03,0.3,0.1,326,0.04,664,mean,static
39,2.36,0.3,0.1,78,0.003,76.02669658580464,std,static
40,3.59,0.3,0.1,326,0.04,664,mean,static
40,2.1,0.3,0.1,78,0.003,76.02669658580464,std,static
41,3.03,0.3,0.1,326,0.04,664,mean,static
41,1.99,0.3,0.1,78,0.003,76.02669658580464,std,static
0,5.0,0.3,0.1,374,0.21,606,mean,dynamic
0,0.0,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
1,7.31,0.3,0.1,374,0.21,606,mean,dynamic
1,1.7,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
2,12.19,0.3,0.1,374,0.21,606,mean,dynamic
2,5.29,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
3,21.69,0.3,0.1,374,0.21,606,mean,dynamic
3,12.01,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
4,37.12,0.3,0.1,374,0.21,606,mean,dynamic
4,22.73,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
5,58.28,0.3,0.1,374,0.21,606,mean,dynamic
5,37.09,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
6,83.62,0.3,0.1,374,0.21,606,mean,dynamic
6,48.54,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
7,109.5,0.3,0.1,374,0.21,606,mean,dynamic
7,58.7,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
8,132.31,0.3,0.1,374,0.21,606,mean,dynamic
8,61.54,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
9,146.09,0.3,0.1,374,0.21,606,mean,dynamic
9,61.92,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
10,155.5,0.3,0.1,374,0.21,606,mean,dynamic
10,58.47,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
11,159.34,0.3,0.1,374,0.21,606,mean,dynamic
11,52.17,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
12,159.38,0.3,0.1,374,0.21,606,mean,dynamic
12,47.21,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
13,154.03,0.3,0.1,374,0.21,606,mean,dynamic
13,41.57,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
14,143.22,0.3,0.1,374,0.21,606,mean,dynamic
14,33.34,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
15,132.25,0.3,0.1,374,0.21,606,mean,dynamic
15,29.0,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
16,121.47,0.3,0.1,374,0.21,606,mean,dynamic
16,23.89,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
17,109.91,0.3,0.1,374,0.21,606,mean,dynamic
17,19.4,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
18,97.06,0.3,0.1,374,0.21,606,mean,dynamic
18,15.51,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
19,87.78,0.3,0.1,374,0.21,606,mean,dynamic
19,13.92,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
20,78.06,0.3,0.1,374,0.21,606,mean,dynamic
20,11.92,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
21,69.97,0.3,0.1,374,0.21,606,mean,dynamic
21,10.52,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
22,62.91,0.3,0.1,374,0.21,606,mean,dynamic
22,9.25,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
23,55.84,0.3,0.1,374,0.21,606,mean,dynamic
23,8.6,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
24,48.47,0.3,0.1,374,0.21,606,mean,dynamic
24,7.85,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
25,42.69,0.3,0.1,374,0.21,606,mean,dynamic
25,8.07,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
26,37.84,0.3,0.1,374,0.21,606,mean,dynamic
26,6.74,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
27,33.16,0.3,0.1,374,0.21,606,mean,dynamic
27,6.5,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
28,29.41,0.3,0.1,374,0.21,606,mean,dynamic
28,6.15,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
29,25.72,0.3,0.1,374,0.21,606,mean,dynamic
29,5.86,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
30,22.62,0.3,0.1,374,0.21,606,mean,dynamic
30,5.13,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
31,19.88,0.3,0.1,374,0.21,606,mean,dynamic
31,5.46,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
32,17.41,0.3,0.1,374,0.21,606,mean,dynamic
32,4.68,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
33,15.06,0.3,0.1,374,0.21,606,mean,dynamic
33,4.3,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
34,13.31,0.3,0.1,374,0.21,606,mean,dynamic
34,4.18,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
35,11.19,0.3,0.1,374,0.21,606,mean,dynamic
35,3.56,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
36,9.75,0.3,0.1,374,0.21,606,mean,dynamic
36,3.21,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
37,8.41,0.3,0.1,374,0.21,606,mean,dynamic
37,2.89,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
38,7.19,0.3,0.1,374,0.21,606,mean,dynamic
38,2.64,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
39,6.44,0.3,0.1,374,0.21,606,mean,dynamic
39,2.63,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
40,5.69,0.3,0.1,374,0.21,606,mean,dynamic
40,2.73,0.3,0.1,85,0.044,76.99004983397205,std,dynamic
